IOC2 -1.254	0	0	175	0.79	0.14	352	0.85	12	4	5	15	17	22	17	28	18	20	9	8	0.96	0.50	0.38	0.56	0.83	0.85	0.85	0.71	0.95	0.78	0.80	0.94	0	16	121.25	-0.093	NA	-0.735	25.00	0.00	-0.735	0.472	3	0	4.00	18.75	0.00	1	NA	NA	6.61	6.93	0	0	0.64	0.06	0	0	11	0	68.75	0.00	0	18.18	0	0.81	4	2	1	2	1	0	0	2	1	0	68	NA	61.55	-0.119	NA	NA	NA	NA	76.5	-0.067	NA	NA	NA	NA	57.1	-0.119	68	NA	NA	NA	53.85	7.69	2.71	0.47	3.93	0.73	1.96	5.25	7.66	5.59	0.235384615384615	0.237692307692308	0.316153846153846	0.357692307692308	0.505384615384615	0.0946153846153846	0.15	1.92461538461538	0.170769230769231	0.408461538461538	0.242307692307692	0.276923076923077	0.214615384615385	5.22	5.34	7.51	6.49	8.15	2.43	3.26	11.98	3.66	6.62	5.18	5.97	5.75	13	4	0.31	0.833333333333333	0.21	50.00	25.00	0.00	25.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0.00	0	0	0	0	0.00	0	0	0	0	1	-37	0	-14.70045525	2	4	12.50	25.00	100.00	100.00	0.351731437921942	0.524415184055654	0.471208724324843	0.321379515039309	0.354715869745526	0.296086450244167	0.33760220133503	0.356608383335082	0.349110139930978	8	0.975	8	1.027	8	0.729	8	0.781	8	0.887	8	2.240	8	0.967	8	1.630	8	2.285	8	1.659	8	1.164	7	0.878	8	0.984	4	1.130	4	1.111	4	1.054	4	1.376	4	1.550	4	0.975	4	1.148	4	4.017	4	1.163	4	1.543	4	1.172	4	1.160	4	0.934	113	0	260	0	NA	NA	NA	NA	NA	NA	NA	NA	36	12	0.3208	0.0682	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	1	0	1	1	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24	0	0	0	0	0	0	0	0	0	0	0	0	0	
YKR018C -1.254	0	1	133	0.75	0.10	278	0.84	4	11	6	4	9	13	20	7	15	21	13	10	0.73	0.33	0.31	0.81	0.89	0.64	0.80	0.88	0.76	0.87	0.88	0.84	0	19	127.25	0.6555	1.505	-0.735	16.67	50.00	-0.735	2.241	2	0	3.00	10.53	0.00	1	-0.735	NA	1.64	0.39	0	0	0.74	0.08	0	0	16	0	84.21	0.00	0	0.00	0	1.00	3	4	2	1	1	5	0	0	1	2	57.1	-0.119	77.5	2.241	55.8	-0.119	NA	NA	NA	NA	94.5	0.839	NA	NA	NA	NA	66	NA	77.5	2.241	47.37	5.26	0.86	0.14	0.49	0.15	0.86	1.32	1.15	1.32	0.0784210526315789	0.0647368421052632	0.106315789473684	0.0868421052631579	0.111578947368421	0.0447368421052632	0.0463157894736842	0.0473684210526316	0.0263157894736842	0.0215789473684211	0.0389473684210526	0.06	0.0484210526315789	1.35	1.34	1.24	1.35	1.22	0.91	1.16	0.94	1.07	0.96	1.08	1.50	1.29	19	3	0.16	0.833333333333333	0.28	33.33	33.33	0.00	0.00	0.00	33.33	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0.00	0	0	0	0	0.00	0	0	0	0	1	-28	0	-14.64563423	4	5	21.05	26.32	100.00	100.00	0.390797579556743	0.316038682719526	0.330834577205287	0.359055951315791	0.326412450932667	0.361964885951091	0.360831877179286	0.356093391306136	0.373080262824058	7	1.017	7	0.996	7	1.334	7	1.187	7	1.396	7	1.164	7	1.019	7	1.133	7	1.360	7	1.174	7	0.733	7	0.644	7	0.716	4	1.449	4	1.211	4	2.140	4	1.600	4	2.278	4	1.229	4	0.994	4	1.265	4	0.613	4	0.562	4	0.903	4	1.003	4	0.938	57	37	231	293	0.00	0.36	0.21	0.11	0.49	0.37	0.31	0.11	34	NA	0.2735	0.0223	0	1	0	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0	0	0	1	0	0	1	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	40	0	0	3	0	1	0	0	0	0	0	0	0	0	
SBA1 -1.252	0	0	90	0.61	0.05	63	0.84	4	6	10	9	1	12	13	8	9	6	6	6	0.95	0.24	0.23	0.14	1.00	0.79	0.80	0.82	0.68	0.96	0.74	0.40	0	21	96.5	-0.067	1.505	-0.735	14.29	42.86	-0.735	2.241	4	0	5.00	19.05	0.00	1	NA	NA	1.75	0.81	0	0	0.63	0.03	0	0	18	0	85.71	0.00	0	5.56	0	0.74	1	5	0	0	4	1	0	2	2	1	NA	NA	96.5	0.751	NA	NA	NA	NA	96.5	0.751	NA	NA	NA	NA	166	-0.735	134.75	-0.4985	66	NA	50.00	0.00	1.10	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	6	0.38	0.8	0.13	0.00	50.00	0.00	0.00	50.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0.00	0	0	0	0	0.00	0	0	0	0	1	-53	0	-16.07483903	4	11	19.05	52.38	100.00	100.00	0.468612155851829	0.545407470464141	0.518324885239226	0.480181485367351	0.450941685037949	0.453107260035337	0.428711847922202	0.405066493458491	0.435951627298659	2	1.045	2	1.116	2	1.597	2	1.572	2	2.673	2	0.511	2	1.299	2	5.839	2	1.352	2	1.931	2	1.138	2	1.781	2	1.010	4	0.897	4	0.901	4	1.891	4	2.080	4	1.893	4	0.887	4	1.348	4	1.987	4	0.819	4	0.777	4	3.076	4	5.769	4	1.744	5	0	23	0	3.51	2.29	0.83	0.94	1.16	0.84	0.77	0.72	52	280	NA	NA	0	1	0	3	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0	1	1	0	1	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	2	1	1	1	0	0	0	0	0	0	0	0	
SEY1 -1.249	0	0	105	0.79	0.08	233	0.84	10	2	5	3	14	17	17	13	8	9	2	5	0.93	0.05	0.16	0.50	0.95	0.70	0.87	0.92	0.75	0.86	0.87	0.85	0	13	111.55	-0.3185	0.842	-0.6265	50.00	25.00	-0.735	0.842	1	0	2.00	7.69	0.00	1	-0.735	NA	0.36	0.00	0	0	0.57	0.00	0	0	4	0	30.77	0.00	0	0.00	0	0.38	0	0	0	0	2	0	0	0	2	1	NA	NA	NA	NA	NA	NA	NA	NA	110.25	-0.735	NA	NA	NA	NA	NA	NA	54.7	-0.518	54.5	NA	20.00	0.00	0.19	0.00	0.00	0.00	0.23	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	0.40	0.733333333333333	0.37	0.00	0.00	0.00	0.00	50.00	0.00	0.00	0.00	50.00	0.00	0.00	0	0	0	0	0.00	0	0	0	0	0.00	0	0	0	0	1	-42	0	-13.26203001	2	6	15.38	46.15	100.00	100.00	0.390470143134492	0.43201037792953	0.422454854572408	0.490973779717858	0.399934325478345	0.395492057220362	0.377508714617757	0.387001172930157	0.376629086799779	8	1.002	8	1.029	8	0.862	8	1.081	8	0.992	8	1.508	8	1.785	8	1.551	8	1.621	8	1.528	8	0.731	8	1.495	8	0.790	4	1.206	4	0.940	4	1.055	4	1.816	4	1.801	4	0.441	4	1.034	4	4.171	4	0.519	4	1.146	4	0.533	4	0.663	4	0.681	13	21	23	33	0.13	0.04	-0.64	-0.20	-0.13	-0.10	-0.04	-0.01	24	135	0.3292	0.0380	0	1	0	6	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0	0	1	0	1	1	0	0	0	0	0	0.0110485	1.02205	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	4	1	0	0	0	0	0	0	0	0	0	0	
UFD2 -1.249	0	0	121	0.74	0.09	345	0.85	3	2	6	8	10	21	19	10	15	8	7	12	0.99	0.64	0.97	0.93	0.53	0.50	0.82	0.57	0.74	0.90	0.79	0.90	0	16	57.1	-0.518	NA	-0.6265	66.67	0.00	-0.735	0	5	0	6.00	31.25	0.00	1	NA	NA	2.35	3.95	0	0	0.62	0.10	0	0	8	0	50.00	0.00	0	25.00	0	1.97	3	8	2	5	8	1	4	2	3	0	54.5	NA	57.1	-0.119	54.5	NA	54.5	-0.735	54.7	-0.518	NA	NA	54.5	NA	54.5	NA	54.6	-0.518	NA	NA	27.78	0.00	1.26	0.00	0.00	0.00	1.41	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	25	0.69	0.666666666666667	0.03	4.00	52.00	0.00	8.00	24.00	0.00	4.00	4.00	4.00	0.00	8.00	2.89	4.66	0.67	0.06	0.00	0	0	0	0	0.00	0	0	0	0	1	-195	0	-9.719424481	0	9	0.00	56.25	100.00	100.00	0.382404111044458	0.434903024542043	0.486426891963349	0.44062500700955	0.459133411610522	0.47430553391413	0.446104783646287	0.417237406185427	0.375306468503896	9	1.060	9	1.065	9	0.811	9	0.831	9	0.909	9	1.765	9	1.160	9	1.067	9	1.888	9	1.403	9	0.855	9	1.123	9	0.987	5	1.104	5	0.870	5	1.150	5	1.808	5	2.060	5	0.525	5	1.159	5	3.822	5	0.613	5	1.365	5	0.720	5	1.127	5	0.759	26	0	27	0	0.00	0.36	0.21	0.01	0.02	-0.63	-0.88	-0.35	43	300	0.3199	0.0538	0	1	0	2	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00815839	0.60827	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	1	19	0	1	0	0	0	0	0	0	0	0	
NUP57 -1.245	0	0	90	0.75	0.07	240	0.86	5	6	4	6	11	8	10	16	14	2	4	4	0.98	0.78	0.24	0.45	0.49	0.93	0.77	0.82	0.90	0.86	0.53	0.94	0	19	160	-0.067	1.505	-1.336	28.57	42.86	-1.937	2.248	5	0	6.00	26.32	0.00	1	1.505	NA	0.93	1.29	0	0	0.61	0.07	0	0	17	0	89.47	0.00	0	0.00	0	1.26	2	3	3	2	2	2	3	2	5	1	54.5	NA	161.75	2.248	166	-0.119	NA	NA	146.5	-1.937	66	NA	110.25	-0.735	76.5	-0.067	110.25	-0.735	NA	NA	32.00	0.00	1.06	0.00	0.00	0.00	1.58	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	6	0.24	0.823529411764706	0.14	16.67	0.00	16.67	16.67	0.00	0.00	0.00	0.00	50.00	0.00	33.33	0.25	0.00	0.63	0.00	0.00	0	0	0	0	0.00	0	0	0	0	1	-89	0	-11.69181362	2	7	10.53	36.84	100.00	100.00	0.343341642750761	0.352719918176018	0.287610965323768	0.316218845781416	0.330081738816461	0.31660874497462	0.324769340815938	0.315457264017685	0.310064343675265	5	0.834	5	0.925	5	1.052	5	1.233	5	1.006	5	1.867	5	1.864	5	2.682	5	2.863	5	1.537	5	1.302	5	1.097	5	0.950	4	0.878	4	0.831	4	1.056	4	1.999	4	1.923	4	0.597	4	1.215	4	4.798	4	1.253	4	1.395	4	0.879	4	0.984	4	1.086	0	0	0	0	0.00	1.46	0.87	0.86	0.57	0.58	0.38	0.14	30	14	0.5817	0.0944	0	1	0	3	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	1	1	1	0	1	0	1	0	0	0	1	0	0	NA	NA	0.084252056	1.889329061	NA	NA	0.806050873	0.606359707	NA	NA	11	0	2	5	0	0	0	0	0	0	0	0	0	0	
GIR2 -1.243	0	0	111	0.68	0.07	100	0.83	4	10	4	2	13	7	12	18	14	14	2	11	0.95	0.44	0.27	0.18	0.32	0.45	0.90	0.79	0.77	0.88	0.71	0.85	0	24	120.5	0.386	1.4895	-1.336	25.00	50.00	-1.937	2.241	1	1	1.00	4.17	4.17	1	NA	0.839	0.81	0.00	-1.21	0.00	0.61	0.00	-0.65	0.00	22	0	91.67	0.00	0	72.73	0	1.84	2	9	9	3	7	2	5	3	7	2	94.5	0.839	94.5	-0.093	120.5	1.1565	74.5	0.839	162.5	0.6775	66	NA	86	1.54	61.55	-0.119	54.5	1.474	66	NA	28.57	4.08	0.71	0.07	0.74	0.12	0.94	1.02	0.91	0.64	0.0346938775510204	0.0322448979591837	0.086530612244898	0.123265306122449	0.129387755102041	0.0171428571428571	0.0379591836734694	0.266530612244898	0.0355102040816327	0.0444897959183674	0.0310204081632653	0.0591836734693878	0.0293877551020408	0.92	1.05	0.87	0.90	0.84	0.98	0.84	0.94	1.24	1.00	0.42	1.11	0.49	49	31	0.63	0.05	0.00	0.00	32.26	19.35	9.68	9.68	3.23	9.68	0.00	16.13	0.00	0.00	0	0	0	0	3.23	-1.21	0.00	-0.65	0.00	0.00	0	0	0	0	2	-24	907	-20.30	5	10	20.83	41.67	100.00	93.55	0.417997263703268	0.548509975139738	0.539945240911969	0.516544574359331	0.465024962189071	0.41125272268159	0.436368473871127	0.44802676654941	0.439589802363869	3	0.854	3	0.888	3	1.187	3	1.895	3	2.277	3	0.988	3	1.732	3	5.179	3	2.145	3	1.865	3	1.264	3	1.158	3	1.000	4	0.911	4	0.739	4	2.482	4	3.434	4	3.850	4	0.437	4	1.134	4	7.101	4	0.715	4	1.116	4	1.741	4	1.290	4	1.401	0	0	0	0	0.00	0.56	0.33	0.35	0.60	0.54	0.43	0.33	16	39	0.8114	0.0535	NA	NA	NA	2	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0	0	0	0	1	0	0	0	0	0	0	NA	NA	NA	NA	0.193989149	-0.410965679	NA	NA	1.10172077	1.622449012	NA	NA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
PSY4 -1.238	0	0	139	0.78	0.11	165	0.81	7	6	9	1	15	12	11	21	21	17	10	9	0.87	0.16	0.21	0.53	0.91	0.77	0.83	0.78	0.85	0.92	0.85	0.91	0	16	76.5	-0.119	2.248	-0.6265	40.00	20.00	-0.735	2.248	3	0	4.00	18.75	0.00	1	-0.518	NA	4.66	5.98	0	0	0.61	0.05	0	0	12	0	75.00	0.00	0	116.67	0	3.72	4	15	4	4	6	6	5	5	9	10	55.8	-0.119	55.9	-0.3185	161.75	2.248	161.75	2.248	166	-0.735	163.05	1.0645	161.75	2.248	68	1.0645	54.6	-0.119	68	1.0645	17.65	0.00	1.19	0.00	0.00	0.00	1.10	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	64	0.94	0.916666666666667	0.01	6.25	21.88	14.06	4.69	10.94	6.25	1.56	3.12	14.06	17.19	4.69	0.68	0.00	0.67	0.00	0.00	0	0	0	0	0.00	0	0	0	0	1	0	0	-17.52735598	2	4	12.50	25.00	100.00	96.88	0.354677974400855	0.239694839523303	0.308638612027112	0.34004707647775	0.372208148413037	0.30717072616795	0.292134565173238	0.240955149815909	0.264731138239292	5	1.189	5	1.140	5	0.920	5	0.799	5	1.024	5	1.561	5	1.313	5	1.881	5	2.001	5	1.632	5	0.940	5	1.100	5	0.988	4	1.256	4	1.162	4	0.876	4	1.430	4	1.327	4	0.614	4	1.081	4	3.572	4	0.751	4	1.268	4	1.095	4	1.060	4	1.084	129	0	412	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.1590	0.0929	NA	NA	NA	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29	0	0	0	0	0	0	0	0	0	0	0	0	0	
CBC2 -1.237	0	0	48	0.70	0.03	77	0.83	4	4	0	4	0	0	2	4	9	13	6	2	0.85	0.51	0	0.15	0	0	0.85	0.56	0.72	0.84	0.83	0.67	0	19	166	-0.119	NA	-0.735	33.33	0.00	-0.735	0.472	1	0	2.00	5.26	0.00	1	-0.735	NA	0.57	0.00	0	0	0.73	0.00	0	0	13	0	68.42	0.00	0	0.00	0	0.32	1	1	0	1	1	0	0	1	1	0	57.1	-0.119	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	166	-0.735	NA	NA	50.00	0.00	0.61	0.00	0.00	0.00	1.81	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	-60	799	-12.31	2	9	10.53	47.37	0	0	0.372092427225228	0.42078877874882	0.507145833003315	0.423108275805226	0.386825799866217	0.353676843338761	0.356816833726958	0.347118842188127	0.343031555640251	3	1.587	3	2.064	3	1.173	3	1.686	3	1.772	3	0.787	3	1.022	3	4.187	3	1.220	3	1.339	3	1.929	3	1.453	3	1.567	3	1.060	3	0.884	3	1.209	3	1.564	3	1.317	3	0.906	3	0.850	3	1.079	3	0.347	3	0.301	3	0.697	3	1.048	3	0.685	0	0	0	0	-0.43	0.48	0.55	0.14	0.43	0.57	0.54	0.22	32	87	0.9756	0.0419	0	1	0	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	0	2	0	0	0	1	0	0	0	0	0	0	
SQT1 -1.237	0	0	131	0.75	0.10	169	0.86	10	5	15	2	7	17	22	9	8	9	12	15	0.87	0.17	0.25	0.37	0.91	0.71	0.95	0.90	0.86	0.84	0.80	0.86	0	26	100	1.1565	1.474	NA	0.00	83.33	-0.262	2.241	3	4	0.80	11.54	15.38	1	0.6215	0.751	0.34	0.22	-0.47	0.07	0.65	0.12	-0.57	0.06	26	2	100.00	7.69	13.00	7.69	0.00	0.54	1	5	0	4	1	2	0	0	1	1	NA	NA	96.5	0.751	NA	NA	54.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	54.5	NA	NA	NA	26.67	0.00	1.07	0.00	0.00	0.00	1.09	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	7	0.47	0.235294117647059	0.03	0.00	85.71	0.00	14.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0.00	0	0	0	0	0.00	0	0	0	0	1	-25	0	-13.40550031	9	4	34.62	15.38	100.00	100.00	0.382414826055635	0.499942360180905	0.410879073185586	0.458704905278592	0.417683673315373	0.424659901184395	0.434824640138069	0.459259686116917	0.470122652838337	4	1.407	4	1.188	4	1.215	4	1.323	4	1.859	4	1.542	4	1.503	4	1.823	4	2.021	4	1.234	4	1.628	4	1.600	4	3.664	4	1.454	4	1.142	4	1.990	4	2.073	4	2.086	4	0.561	4	1.056	4	3.913	4	0.904	4	1.480	4	1.054	4	1.345	4	1.041	0	0	0	0	0.00	-0.14	-0.75	-0.97	-0.83	-0.24	-0.49	-0.40	17	NA	NA	NA	0	1	0	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	1	0	0	1	0	0	0	0	0	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	1	2	0	0	0	0	0	0	0	0	0	0	
YOL098C -1.235	0	0	121	0.78	0.09	310	0.84	11	5	7	4	5	12	17	7	10	13	15	15	0.95	0.87	0.30	0.38	0.85	0.81	0.85	0.49	0.89	0.70	0.90	0.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	-64	0	-19.21131103	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10	0.939	10	1.084	10	0.925	10	1.137	10	1.119	10	1.275	10	0.833	10	1.368	10	2.142	10	1.479	10	0.802	10	0.894	10	0.826	5	1.088	5	0.892	5	4.582	5	3.660	5	4.404	5	1.062	5	1.502	5	4.863	5	1.402	5	0.874	5	1.647	5	1.604	5	1.046	20	0	34	0	0.00	0.00	0.00	0.41	0.52	0.18	0.16	0.20	NA	NA	0.3695	0.0464	0	1	0	1	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	1	0	0	0	1	0	1	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	0	1	0	0	0	0	0	0	0	0	0	0	0	
HMT1 -1.234	0	1	115	0.79	0.09	145	0.82	8	5	2	3	2	12	12	17	18	10	14	12	0.76	0.47	0.15	0.15	0.98	0.92	0.84	0.69	0.92	0.85	0.77	0.96	0	26	103.5	-0.119	2.241	-0.735	33.33	33.33	-1.937	2.248	2	2	1.00	7.69	7.69	1	-0.262	-0.3185	0.23	0.08	-0.41	0.14	0.60	0.02	-0.54	0.00	23	0	88.46	0.00	0	252.17	0	3.67	3	19	3	19	4	11	13	20	11	5	66	NA	146.5	-1.937	NA	NA	77.5	-0.518	269	2.248	269	2.248	80.3	-0.39	107.25	-1.937	84.75	-0.39	54.5	NA	17.59	4.63	1.37	0.08	0.87	0.15	1.50	1.07	1.12	1.03	0.0439814814814815	0.0387962962962963	0.114351851851852	0.151203703703704	0.124259259259259	0.0435185185185185	0.0714814814814815	0.245462962962963	0.0709259259259259	0.0535185185185185	0.0621296296296296	0.0338888888888889	0.0539814814814815	1.13	1.08	1.13	1.18	1.09	1.27	1.12	1.05	1.34	1.11	1.12	0.94	0.99	108	211	1.95	0.6875	0.00	0.00	19.43	0.95	16.11	1.90	6.16	6.64	21.80	24.17	2.84	1.90	0.27	0.00	0.59	0.00	2.84	-0.34	0.14	-0.54	0.00	0.47	-0.06	0.41	0.04	1.15	1	-23	0	-13.41943966	6	8	23.08	30.77	98.58	98.10	0.439318641835563	0.390767431268472	0.407636812602375	0.446856420682378	0.385189657087528	0.385125102963363	0.369252375404496	0.379355406254962	0.407811599698514	4	0.924	4	1.001	4	1.350	4	1.608	4	1.299	4	1.247	4	1.705	4	2.967	4	1.794	4	1.242	4	1.486	4	1.441	4	1.039	5	0.776	5	0.721	5	2.029	5	2.560	5	2.276	5	0.688	4	1.603	5	4.672	5	1.054	5	0.961	5	1.106	4	0.905	5	1.088	48	0	168	0	0.00	0.36	1.02	0.53	0.35	0.24	0.21	0.87	15	43	0.9794	0.0420	0	1	0	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	1	0	0	0	0	1	0	0.00529006	0.0171619	NA	NA	-0.241562549	-0.062890669	NA	NA	0.843327561	0.893956956	NA	NA	11	0	3	1	0	1	0	1	0	0	0	0	0	0	
RAS1 -1.234	0	0	137	0.56	0.08	115	0.82	7	10	2	0	7	20	18	12	21	13	19	8	0.73	0.82	0.76	0	0.33	0.26	0.26	0.72	0.59	0.48	0.95	0.55	0	23	105.5	0.484	1.496	-0.735	16.67	33.33	-0.735	2.241	0	6	0.14	0.00	26.09	1	NA	0.1765	0	0	-0.30	0.38	0	0	-0.66	0.08	20	0	86.96	0.00	0	25.00	0	1.28	0	1	1	11	2	2	6	5	0	2	NA	NA	114.5	0.496	NA	NA	114.5	0.496	NA	NA	NA	NA	54	NA	NA	NA	NA	NA	114.5	0.496	33.33	0.00	0.93	0.00	0.00	0.00	1.21	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	46	1.53	0.894736842105263	0.02	0.00	0.00	0.00	73.91	0.00	2.17	4.35	19.57	0.00	0.00	0.00	0	0	0	0	21.74	-0.11	0.09	-0.67	0.05	0.00	0	0	0	0	1	-74	0	-2.207087803	2	14	8.70	60.87	91.30	100.00	0.359363756372887	0.316312870468484	0.325132880998312	0.319771401427032	0.350652328996388	0.389590168609142	0.405126903214955	0.415298656146	0.430927061989471	3	0.791	3	0.873	3	1.082	3	1.631	3	1.853	3	1.257	3	1.952	3	2.988	3	1.441	3	1.114	3	0.993	3	1.057	3	0.755	3	0.876	3	0.922	3	0.978	3	1.327	3	0.794	3	0.554	3	0.653	3	2.015	3	0.620	3	0.536	3	1.676	3	1.626	3	1.596	0	0	3	0	0.00	0.00	0.00	-0.09	0.36	0.47	0.33	0.42	12	106	0.3841	0.0449	0	1	0	0	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	1	0	0	0	0	0	0	0	0	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	34	0	0	13	0	0	0	0	0	0	0	2	0	0	
